classifier acc,actual topic,recommend ids,recommend score,100 test set,200 test set,300 test set,400 test set,500 test set
0.998,1,190,0.11854959178925704,0.64,0.575,0.5766666666666667,0.5575,0.574
0.998,19,184,0.11839796117593446,0.64,0.575,0.5766666666666667,0.5575,0.574
0.998,1,360,0.11792661472852375,0.64,0.575,0.5766666666666667,0.5575,0.574
0.998,10,269,0.11775310056696463,0.64,0.575,0.5766666666666667,0.5575,0.574
0.998,1,218,0.117663783740038,0.64,0.575,0.5766666666666667,0.5575,0.574
0.998,1,179,0.11729575605155901,0.64,0.575,0.5766666666666667,0.5575,0.574
0.998,12,227,0.11687226174588473,0.64,0.575,0.5766666666666667,0.5575,0.574
0.998,8,7,0.11614695588984777,0.64,0.575,0.5766666666666667,0.5575,0.574
0.998,6,134,0.11565161207559307,0.64,0.575,0.5766666666666667,0.5575,0.574
0.998,3,491,0.11534365719883737,0.64,0.575,0.5766666666666667,0.5575,0.574
1.0,3,108,0.11514087621137314,0.64,0.575,0.5766666666666667,0.5575,0.574
1.0,0,230,0.11472650476427425,0.64,0.575,0.5766666666666667,0.5575,0.574
1.0,15,220,0.11442561052340952,0.64,0.575,0.5766666666666667,0.5575,0.574
1.0,15,315,0.11442227807110047,0.64,0.575,0.5766666666666667,0.5575,0.574
1.0,7,439,0.11380468385129795,0.64,0.575,0.5766666666666667,0.5575,0.574
1.0,16,325,0.1132930015017332,0.64,0.575,0.5766666666666667,0.5575,0.574
1.0,4,426,0.11307530646126732,0.64,0.575,0.5766666666666667,0.5575,0.574
1.0,3,6,0.1128731704461454,0.64,0.575,0.5766666666666667,0.5575,0.574
1.0,15,436,0.11288597285297582,0.64,0.575,0.5766666666666667,0.5575,0.574
1.0,0,57,0.11281033232773689,0.64,0.575,0.5766666666666667,0.5575,0.574
1.0,0,364,0.11269470463248205,0.64,0.575,0.5766666666666667,0.5575,0.574
1.0,12,332,0.11210498610852408,0.64,0.575,0.5766666666666667,0.5575,0.574
1.0,1,385,0.11155842644047449,0.64,0.575,0.5766666666666667,0.5575,0.574
1.0,7,5,0.11122730587437775,0.64,0.575,0.5766666666666667,0.5575,0.574
1.0,15,356,0.11104703453380857,0.64,0.575,0.5766666666666667,0.5575,0.574
1.0,10,498,0.11078545384386711,0.64,0.575,0.5766666666666667,0.5575,0.574
1.0,1,26,0.11060501650567718,0.64,0.575,0.5766666666666667,0.5575,0.574
1.0,0,161,0.11040377542052703,0.64,0.575,0.5766666666666667,0.5575,0.574
1.0,12,379,0.10992980054042835,0.64,0.575,0.5766666666666667,0.5575,0.574
1.0,9,295,0.10964733982699852,0.64,0.575,0.5766666666666667,0.5575,0.574
1.0,3,242,0.10908486705216451,0.64,0.575,0.5766666666666667,0.5575,0.574
1.0,19,317,0.10894663465211402,0.64,0.575,0.5766666666666667,0.5575,0.574
1.0,0,17,0.10819076823718558,0.64,0.575,0.5766666666666667,0.5575,0.574
1.0,4,450,0.10771835727036616,0.64,0.575,0.5766666666666667,0.5575,0.574
1.0,10,94,0.10716209927464206,0.64,0.575,0.5766666666666667,0.5575,0.574
1.0,3,373,0.10702238043911859,0.64,0.575,0.5766666666666667,0.5575,0.574
1.0,0,58,0.10683310744021163,0.64,0.575,0.5733333333333334,0.555,0.572
1.0,3,383,0.106070424018838,0.64,0.575,0.5733333333333334,0.555,0.572
1.0,15,61,0.10590875127061286,0.64,0.575,0.5733333333333334,0.555,0.572
1.0,11,263,0.10556662837453396,0.64,0.575,0.5733333333333334,0.555,0.572
1.0,7,52,0.10505441385884548,0.64,0.575,0.57,0.5525,0.57
1.0,10,406,0.1049047583509555,0.64,0.575,0.57,0.5525,0.57
1.0,7,216,0.1045768860187669,0.64,0.575,0.57,0.5525,0.57
1.0,13,393,0.10433561053427046,0.64,0.575,0.57,0.5525,0.57
1.0,19,370,0.10383183701044978,0.64,0.575,0.57,0.5525,0.57
1.0,10,248,0.1037405203106541,0.64,0.575,0.57,0.5525,0.57
1.0,9,458,0.10325040692254757,0.64,0.575,0.57,0.5525,0.57
1.0,1,203,0.10316504446266866,0.64,0.575,0.57,0.5525,0.57
1.0,5,126,0.1028473499639516,0.64,0.575,0.57,0.5525,0.57
1.0,8,375,0.1024356812893301,0.64,0.575,0.57,0.5525,0.57
1.0,6,212,0.1022595763201343,0.64,0.575,0.57,0.5525,0.57
1.0,1,402,0.10166907376657261,0.64,0.575,0.57,0.5525,0.57
1.0,7,2,0.10117405174020358,0.64,0.575,0.57,0.5525,0.57
1.0,10,484,0.10082619394353426,0.64,0.575,0.57,0.5525,0.57
1.0,12,30,0.10018597317256958,0.64,0.575,0.57,0.5525,0.57
1.0,11,125,0.09994276126948537,0.64,0.575,0.57,0.5525,0.57
1.0,11,303,0.09962988514643634,0.64,0.575,0.57,0.5525,0.57
1.0,2,33,0.09959536612298839,0.64,0.575,0.57,0.5525,0.57
1.0,7,384,0.0991880371399229,0.64,0.575,0.57,0.5525,0.57
1.0,13,29,0.09913140242223963,0.64,0.575,0.57,0.5525,0.57
1.0,3,471,0.09834335231252381,0.64,0.575,0.57,0.5525,0.57
1.0,5,211,0.09797318998539348,0.64,0.575,0.57,0.5525,0.57
1.0,4,15,0.09760375760873008,0.64,0.575,0.57,0.5525,0.57
1.0,3,489,0.09747699395307165,0.64,0.575,0.57,0.5525,0.57
1.0,0,301,0.0973129094990003,0.64,0.575,0.57,0.5525,0.57
1.0,19,277,0.09684257623522767,0.64,0.575,0.57,0.5525,0.57
1.0,9,413,0.09674052173532686,0.64,0.575,0.57,0.5525,0.57
1.0,10,275,0.09637687750929479,0.64,0.575,0.57,0.5525,0.57
1.0,13,347,0.09612535331691505,0.64,0.575,0.57,0.5525,0.57
1.0,7,194,0.09583354442913955,0.64,0.575,0.57,0.5525,0.57
1.0,6,18,0.09561283449227831,0.64,0.575,0.57,0.5525,0.57
1.0,12,100,0.09510555726926162,0.64,0.575,0.57,0.5525,0.57
1.0,9,127,0.09470874080108566,0.64,0.575,0.57,0.5525,0.57
1.0,15,352,0.09465544237603435,0.64,0.575,0.57,0.5525,0.57
1.0,1,215,0.09428582444121554,0.64,0.575,0.57,0.5525,0.57
1.0,12,177,0.09406833549371058,0.64,0.575,0.57,0.5525,0.57
1.0,15,11,0.09373149184678672,0.64,0.575,0.57,0.5525,0.57
1.0,11,349,0.09348849552787387,0.64,0.575,0.57,0.5525,0.57
1.0,10,152,0.09320391028334056,0.64,0.575,0.57,0.5525,0.57
1.0,2,109,0.09319547183924218,0.64,0.575,0.57,0.5525,0.57
1.0,6,193,0.09283806686304483,0.64,0.575,0.57,0.5525,0.57
1.0,12,378,0.09227867501471712,0.64,0.575,0.57,0.5525,0.57
1.0,7,377,0.09152279264137762,0.64,0.575,0.57,0.5525,0.57
1.0,10,340,0.09118215470913327,0.64,0.575,0.57,0.5525,0.57
1.0,3,141,0.09051511976778755,0.64,0.575,0.57,0.5525,0.57
1.0,6,346,0.09027108814744884,0.64,0.575,0.57,0.5525,0.57
1.0,9,192,0.08958071215861217,0.64,0.575,0.57,0.5525,0.57
1.0,10,314,0.08908465435908432,0.64,0.575,0.57,0.5525,0.57
1.0,10,9,0.08878520469385405,0.64,0.575,0.57,0.5525,0.57
1.0,15,206,0.08589887451006203,0.64,0.575,0.57,0.5525,0.57
1.0,1,205,0.08547824257410049,0.64,0.575,0.57,0.5525,0.57
1.0,12,380,0.08521774425803119,0.64,0.575,0.57,0.5525,0.57
1.0,9,238,0.0841383345407565,0.64,0.575,0.57,0.5525,0.57
1.0,1,239,0.08403022048025564,0.64,0.575,0.57,0.5525,0.57
1.0,19,240,0.08392074982236572,0.64,0.575,0.57,0.5525,0.57
1.0,2,213,0.08733698991044961,0.64,0.575,0.57,0.5525,0.57
1.0,5,82,0.08321456010334811,0.64,0.575,0.57,0.5525,0.57
1.0,6,252,0.0800232029433419,0.64,0.575,0.57,0.5525,0.57
1.0,11,166,0.0832335561950849,0.64,0.575,0.57,0.5525,0.57
1.0,11,83,0.08275789605427405,0.64,0.575,0.57,0.5525,0.57
1.0,2,469,0.08241271524357681,0.64,0.575,0.57,0.5525,0.57
1.0,12,35,0.07897615129813533,0.64,0.575,0.57,0.5525,0.57
1.0,2,320,0.08439730464700805,0.64,0.575,0.57,0.5525,0.57
1.0,2,115,0.08243815591135971,0.64,0.575,0.57,0.5525,0.57
1.0,6,348,0.08013378968450563,0.64,0.575,0.57,0.5525,0.57
1.0,15,10,0.07979209579073367,0.64,0.575,0.57,0.5525,0.57
1.0,8,113,0.07929925182905248,0.64,0.575,0.57,0.5525,0.57
1.0,12,200,0.07918185895695863,0.64,0.575,0.57,0.5525,0.57
1.0,1,173,0.07781338209155682,0.64,0.575,0.57,0.5525,0.57
1.0,12,395,0.07744850400774168,0.64,0.575,0.57,0.5525,0.57
1.0,3,20,0.07693226767269828,0.64,0.575,0.57,0.5525,0.57
1.0,6,80,0.07641444561382235,0.64,0.575,0.57,0.5525,0.57
1.0,13,153,0.07674763926383014,0.64,0.575,0.57,0.5525,0.57
1.0,6,319,0.08268015590343,0.64,0.575,0.57,0.5525,0.57
1.0,15,339,0.07658719431007242,0.64,0.575,0.57,0.5525,0.57
1.0,0,3,0.0752594594435767,0.64,0.575,0.57,0.5525,0.57
1.0,2,181,0.07785067176403242,0.64,0.575,0.57,0.5525,0.57
1.0,2,305,0.07955711964611997,0.64,0.575,0.57,0.5525,0.57
1.0,13,170,0.0776162686286151,0.64,0.575,0.57,0.5525,0.57
1.0,13,156,0.07643291248720571,0.64,0.575,0.57,0.5525,0.57
1.0,4,8,0.07247484202419674,0.64,0.575,0.57,0.5525,0.57
1.0,17,329,0.07809652650288991,0.64,0.575,0.57,0.5525,0.57
1.0,11,281,0.08521618362126619,0.64,0.575,0.57,0.5525,0.57
1.0,13,282,0.08525863583173966,0.64,0.575,0.57,0.5525,0.57
1.0,14,231,0.08238936715706932,0.64,0.575,0.57,0.5525,0.57
1.0,3,355,0.07918640917910609,0.64,0.575,0.57,0.5525,0.57
1.0,2,432,0.08325954696326701,0.64,0.575,0.57,0.5525,0.57
1.0,7,87,0.07635703775757792,0.64,0.575,0.57,0.5525,0.57
1.0,15,116,0.07133609564631367,0.64,0.575,0.57,0.5525,0.57
1.0,15,249,0.07021016927842962,0.64,0.575,0.57,0.5525,0.57
1.0,6,136,0.06913356037222662,0.64,0.575,0.57,0.5525,0.57
1.0,2,118,0.0717855681798124,0.64,0.575,0.57,0.5525,0.57
1.0,14,400,0.06791041777557678,0.64,0.575,0.57,0.5525,0.57
1.0,1,168,0.06783460402742027,0.64,0.575,0.57,0.5525,0.57
1.0,2,40,0.06819779474827689,0.64,0.575,0.57,0.5525,0.57
1.0,7,285,0.06753393504777516,0.64,0.575,0.57,0.5525,0.57
1.0,9,148,0.07104918349909113,0.64,0.575,0.57,0.5525,0.57
1.0,12,374,0.07541074046517571,0.64,0.575,0.57,0.5525,0.57
1.0,10,331,0.07069051606904636,0.64,0.575,0.57,0.5525,0.57
1.0,13,412,0.06933223464432407,0.64,0.575,0.57,0.5525,0.57
1.0,16,442,0.07037622642864394,0.64,0.575,0.57,0.5525,0.57
1.0,0,32,0.06801694444011896,0.64,0.575,0.57,0.5525,0.57
1.0,11,135,0.06366667753215695,0.64,0.575,0.57,0.5525,0.57
1.0,16,221,0.06511699823638956,0.64,0.575,0.57,0.5525,0.57
1.0,6,237,0.07531914366128405,0.64,0.575,0.57,0.5525,0.57
1.0,3,398,0.0695079363164973,0.64,0.575,0.57,0.5525,0.57
1.0,0,268,0.07207306476372137,0.64,0.575,0.57,0.5525,0.57
1.0,4,131,0.06271810406683777,0.64,0.575,0.57,0.5525,0.57
1.0,12,297,0.06256564737600116,0.64,0.575,0.57,0.5525,0.57
1.0,1,47,0.06362250670875717,0.64,0.575,0.57,0.5525,0.57
1.0,15,214,0.06651347047427283,0.64,0.575,0.57,0.5525,0.57
1.0,2,457,0.07011554159230883,0.64,0.575,0.57,0.5525,0.57
1.0,1,78,0.05711672089536793,0.64,0.575,0.57,0.5525,0.57
1.0,11,204,0.0661447054405534,0.64,0.575,0.57,0.5525,0.57
1.0,5,91,0.057056159106262834,0.64,0.575,0.57,0.5525,0.57
1.0,2,64,0.05852107782130886,0.64,0.575,0.57,0.5525,0.57
